,pred_3,pred_4,pred_5,pred_7,pred_13,pred_14,result_com,date,year,month,day,num_date,range_date,season,right_pred
16583,0,0,0,0,1,0,11,2019-11-26,2019,11,26,6,6,au,0
16584,0,0,0,0,1,0,23,2019-12-06,2019,12,6,1,5,wi,0
16585,0,0,0,0,0,0,9,2019-12-06,2019,12,6,1,5,wi,0
16586,0,0,0,0,0,0,56,2019-12-06,2019,12,6,1,5,wi,0
16587,0,0,0,0,1,0,2,2019-12-06,2019,12,6,1,5,wi,0
16588,1,0,0,0,1,0,3,2019-12-06,2019,12,6,1,5,wi,1
16589,0,0,0,0,0,0,4,2019-12-06,2019,12,6,1,5,wi,0
16590,0,0,0,0,0,0,22,2019-12-06,2019,12,6,1,5,wi,0
16591,0,1,0,0,0,0,6,2019-12-06,2019,12,6,1,5,wi,0
16592,0,0,0,0,0,0,11,2019-12-06,2019,12,6,1,5,wi,0
16593,0,0,0,0,0,0,63,2019-12-06,2019,12,6,1,5,wi,0
16594,1,1,0,0,1,0,1,2019-12-07,2019,12,7,2,5,wi,0
16595,0,0,0,0,0,0,2,2019-12-07,2019,12,7,2,5,wi,0
16596,0,0,0,0,0,0,6,2019-12-07,2019,12,7,2,5,wi,0
16597,0,0,0,0,0,0,6,2019-12-07,2019,12,7,2,5,wi,0
16598,0,1,0,0,0,0,105,2019-12-07,2019,12,7,2,5,wi,0
16599,0,0,0,0,0,0,25,2019-12-07,2019,12,7,2,5,wi,0
16600,0,0,0,0,0,0,5,2019-12-07,2019,12,7,2,5,wi,0
16601,1,0,0,0,0,0,66,2019-12-07,2019,12,7,2,5,wi,0
16602,0,1,0,0,0,0,2,2019-12-07,2019,12,7,2,5,wi,0
16603,0,0,0,0,0,0,77,2019-12-07,2019,12,7,2,5,wi,0
16604,0,0,0,0,0,0,16,2019-12-07,2019,12,7,2,5,wi,0
16605,0,0,0,0,0,0,3,2019-12-07,2019,12,7,2,5,wi,0
16606,0,0,0,0,1,0,6,2019-12-08,2019,12,8,3,5,wi,0
16607,0,0,0,0,0,0,9,2019-12-08,2019,12,8,3,5,wi,0
16608,0,0,0,0,0,0,14,2019-12-08,2019,12,8,3,5,wi,0
16609,0,0,0,0,1,0,1,2019-12-08,2019,12,8,3,5,wi,0
16610,1,0,0,0,1,0,7,2019-12-08,2019,12,8,3,5,wi,0
16611,0,0,0,0,0,0,21,2019-12-08,2019,12,8,3,5,wi,0
16612,0,0,1,0,0,0,14,2019-12-08,2019,12,8,3,5,wi,0
16613,0,0,0,0,1,0,22,2019-12-08,2019,12,8,3,5,wi,0
16614,0,0,0,0,0,0,5,2019-12-08,2019,12,8,3,5,wi,0
16615,0,0,0,0,0,0,2,2019-12-08,2019,12,8,3,5,wi,0
16616,0,1,0,0,0,0,1,2019-12-08,2019,12,8,3,5,wi,0
16617,0,0,0,0,0,0,88,2019-12-09,2019,12,9,4,5,wi,0
16618,0,0,0,0,0,0,69,2019-12-09,2019,12,9,4,5,wi,0
16619,0,0,1,0,0,0,54,2019-12-09,2019,12,9,4,5,wi,0
16620,0,0,0,0,0,0,64,2019-12-09,2019,12,9,4,5,wi,0
16621,1,0,0,0,1,0,2,2019-12-09,2019,12,9,4,5,wi,0
16622,0,0,0,0,0,0,61,2019-12-09,2019,12,9,4,5,wi,0
16623,0,0,0,0,0,0,6,2019-12-09,2019,12,9,4,5,wi,0
16624,0,0,0,0,0,0,102,2019-12-09,2019,12,9,4,5,wi,0
16625,0,0,0,0,0,0,63,2019-12-09,2019,12,9,4,5,wi,0
16626,0,0,0,0,0,0,50,2019-12-09,2019,12,9,4,5,wi,0
16627,0,0,0,0,0,0,105,2019-12-09,2019,12,9,4,5,wi,0
16628,0,0,0,0,0,0,15,2019-12-09,2019,12,9,4,5,wi,0
16629,0,0,1,0,1,0,18,2019-12-10,2019,12,10,5,5,wi,0
16630,0,0,0,0,0,0,62,2019-12-10,2019,12,10,5,5,wi,0
16631,0,0,1,0,1,0,82,2019-12-10,2019,12,10,5,5,wi,0
16632,1,1,0,0,1,0,2,2019-12-10,2019,12,10,5,5,wi,0
16633,0,0,0,0,0,0,48,2019-12-10,2019,12,10,5,5,wi,0
16634,0,0,0,0,1,0,2,2019-12-10,2019,12,10,5,5,wi,0
16635,0,0,0,0,0,0,64,2019-12-10,2019,12,10,5,5,wi,0
16636,0,0,0,0,0,0,9,2019-12-10,2019,12,10,5,5,wi,0
16637,0,0,0,0,0,0,2,2019-12-10,2019,12,10,5,5,wi,0
16638,0,0,0,0,0,0,61,2019-12-10,2019,12,10,5,5,wi,0
16639,0,0,0,0,0,0,37,2019-12-10,2019,12,10,5,5,wi,0
16640,0,0,0,0,0,0,62,2019-12-16,2019,12,16,1,5,wi,0
16641,0,0,0,0,0,0,49,2019-12-16,2019,12,16,1,5,wi,0
16642,0,0,1,0,0,0,63,2019-12-16,2019,12,16,1,5,wi,0
16643,0,0,1,0,1,0,7,2019-12-16,2019,12,16,1,5,wi,0
16644,1,1,0,0,1,0,13,2019-12-16,2019,12,16,1,5,wi,1
16645,0,0,0,0,0,0,21,2019-12-16,2019,12,16,1,5,wi,0
16646,0,0,0,0,0,0,9,2019-12-16,2019,12,16,1,5,wi,0
16647,0,1,0,0,0,0,19,2019-12-16,2019,12,16,1,5,wi,0
16648,0,0,0,0,0,0,52,2019-12-16,2019,12,16,1,5,wi,0
16649,0,0,0,0,0,0,87,2019-12-16,2019,12,16,1,5,wi,0
16650,0,1,0,0,1,0,16,2019-12-16,2019,12,16,1,5,wi,0
16651,0,0,0,0,0,0,11,2019-12-17,2019,12,17,2,5,wi,0
16652,0,0,0,0,0,0,10,2019-12-17,2019,12,17,2,5,wi,0
16653,0,0,0,1,0,0,7,2019-12-17,2019,12,17,2,5,wi,1
16654,0,0,0,0,0,0,42,2019-12-17,2019,12,17,2,5,wi,0
16655,0,1,0,0,0,0,21,2019-12-17,2019,12,17,2,5,wi,0
16656,0,0,0,0,0,0,76,2019-12-17,2019,12,17,2,5,wi,0
16657,0,0,0,0,0,0,16,2019-12-17,2019,12,17,2,5,wi,0
16658,0,0,0,0,0,0,78,2019-12-17,2019,12,17,2,5,wi,0
16659,0,0,0,0,1,0,16,2019-12-17,2019,12,17,2,5,wi,0
16660,0,0,0,0,0,0,5,2019-12-17,2019,12,17,2,5,wi,0
16661,0,0,0,0,1,1,13,2019-12-17,2019,12,17,2,5,wi,1
16662,0,0,1,0,1,0,7,2019-12-18,2019,12,18,3,5,wi,0
16663,0,0,0,0,0,0,1,2019-12-18,2019,12,18,3,5,wi,0
16664,0,0,1,0,1,1,1,2019-12-18,2019,12,18,3,5,wi,0
16665,0,0,1,0,0,0,1,2019-12-18,2019,12,18,3,5,wi,0
16666,0,0,0,0,0,0,21,2019-12-18,2019,12,18,3,5,wi,0
16667,1,0,0,0,1,0,23,2019-12-18,2019,12,18,3,5,wi,0
16668,0,0,0,0,0,0,65,2019-12-18,2019,12,18,3,5,wi,0
16669,0,0,0,0,0,0,101,2019-12-18,2019,12,18,3,5,wi,0
16670,0,0,0,0,0,0,29,2019-12-18,2019,12,18,3,5,wi,0
16671,0,0,0,0,0,0,82,2019-12-18,2019,12,18,3,5,wi,0
16672,0,0,0,0,0,0,2,2019-12-18,2019,12,18,3,5,wi,0
16673,0,0,0,0,1,0,9,2019-12-19,2019,12,19,4,5,wi,0
16674,0,0,0,0,0,0,3,2019-12-19,2019,12,19,4,5,wi,0
16675,0,0,0,0,0,0,42,2019-12-19,2019,12,19,4,5,wi,0
16676,0,0,0,1,1,1,14,2019-12-19,2019,12,19,4,5,wi,1
16677,0,0,0,0,0,0,68,2019-12-19,2019,12,19,4,5,wi,0
16678,0,0,0,0,0,0,62,2019-12-19,2019,12,19,4,5,wi,0
16679,0,0,0,0,0,0,22,2019-12-19,2019,12,19,4,5,wi,0
16680,0,0,0,0,0,0,13,2019-12-19,2019,12,19,4,5,wi,0
16681,0,0,0,0,0,0,42,2019-12-19,2019,12,19,4,5,wi,0
16682,0,0,0,0,0,0,5,2019-12-19,2019,12,19,4,5,wi,0
16683,0,0,0,0,0,0,13,2019-12-20,2019,12,20,5,5,wi,0
16684,0,0,0,0,1,0,3,2019-12-20,2019,12,20,5,5,wi,0
16685,0,0,0,1,0,1,3,2019-12-20,2019,12,20,5,5,wi,0
16686,0,0,1,0,0,0,10,2019-12-20,2019,12,20,5,5,wi,0
16687,1,0,0,0,1,0,5,2019-12-20,2019,12,20,5,5,wi,0
16688,0,0,0,0,0,0,14,2019-12-20,2019,12,20,5,5,wi,0
16689,0,0,0,0,0,0,14,2019-12-20,2019,12,20,5,5,wi,0
16690,0,0,0,0,1,0,3,2019-12-20,2019,12,20,5,5,wi,0
16691,0,0,0,0,0,0,5,2019-12-20,2019,12,20,5,5,wi,0
16692,0,0,0,0,0,0,2,2019-12-20,2019,12,20,5,5,wi,0
16693,0,0,0,0,0,0,8,2019-12-20,2019,12,20,5,5,wi,0
16694,0,0,0,0,0,0,8,2019-12-25,2019,12,25,1,4,wi,0
16695,0,0,0,0,0,0,3,2019-12-25,2019,12,25,1,4,wi,0
16696,0,0,0,1,0,1,8,2019-12-25,2019,12,25,1,4,wi,0
16697,0,0,0,0,0,0,9,2019-12-25,2019,12,25,1,4,wi,0
16698,1,1,0,0,0,0,23,2019-12-25,2019,12,25,1,4,wi,0
16699,0,0,0,0,0,0,49,2019-12-25,2019,12,25,1,4,wi,0
16700,0,0,0,0,0,0,22,2019-12-25,2019,12,25,1,4,wi,0
16701,0,0,0,0,0,0,74,2019-12-25,2019,12,25,1,4,wi,0
16702,0,0,0,0,0,0,9,2019-12-25,2019,12,25,1,4,wi,0
16703,0,0,0,0,1,1,1,2019-12-25,2019,12,25,1,4,wi,0
16704,0,0,0,0,0,0,42,2019-12-25,2019,12,25,1,4,wi,0
16705,0,0,0,0,0,0,6,2019-12-26,2019,12,26,2,4,wi,0
16706,0,0,1,0,0,1,1,2019-12-26,2019,12,26,2,4,wi,0
16707,0,0,0,0,0,0,64,2019-12-26,2019,12,26,2,4,wi,0
16708,0,0,0,0,0,0,2,2019-12-26,2019,12,26,2,4,wi,0
16709,0,0,0,0,0,0,13,2019-12-26,2019,12,26,2,4,wi,0
16710,0,0,0,0,0,0,34,2019-12-26,2019,12,26,2,4,wi,0
16711,0,0,0,0,0,0,90,2019-12-26,2019,12,26,2,4,wi,0
16712,1,1,0,0,1,0,1,2019-12-26,2019,12,26,2,4,wi,0
16713,0,0,0,0,1,0,42,2019-12-27,2019,12,27,3,4,wi,0
16714,0,0,0,0,0,0,10,2019-12-27,2019,12,27,3,4,wi,0
16715,0,0,0,0,1,1,16,2019-12-27,2019,12,27,3,4,wi,0
16716,0,0,1,1,0,0,5,2019-12-27,2019,12,27,3,4,wi,1
16717,1,1,0,0,0,0,23,2019-12-27,2019,12,27,3,4,wi,0
16718,0,0,0,0,0,0,16,2019-12-27,2019,12,27,3,4,wi,0
16719,0,0,0,0,0,0,74,2019-12-27,2019,12,27,3,4,wi,0
16720,0,0,0,0,0,0,42,2019-12-27,2019,12,27,3,4,wi,0
16721,0,0,0,0,0,0,49,2019-12-27,2019,12,27,3,4,wi,0
16722,0,0,0,0,1,0,2,2019-12-27,2019,12,27,3,4,wi,0
16723,0,0,0,0,0,0,2,2019-12-27,2019,12,27,3,4,wi,0
16724,0,0,0,0,0,0,64,2019-12-28,2019,12,28,4,4,wi,0
16725,0,0,0,0,0,0,61,2019-12-28,2019,12,28,4,4,wi,0
16726,0,0,1,0,1,1,14,2019-12-28,2019,12,28,4,4,wi,1
16727,0,0,1,0,1,1,5,2019-12-28,2019,12,28,4,4,wi,1
16728,1,1,0,0,0,0,1,2019-12-28,2019,12,28,4,4,wi,0
16729,0,0,0,0,0,0,23,2019-12-28,2019,12,28,4,4,wi,0
16730,0,0,0,0,0,0,3,2019-12-28,2019,12,28,4,4,wi,0
16731,1,0,1,0,1,0,17,2019-12-28,2019,12,28,4,4,wi,0
16732,0,0,0,0,0,0,5,2019-12-28,2019,12,28,4,4,wi,0
16733,0,0,0,0,1,0,23,2019-12-28,2019,12,28,4,4,wi,0
16734,0,0,0,0,1,0,22,2019-12-28,2019,12,28,4,4,wi,0
16735,0,0,0,0,1,0,10,2019-12-28,2019,12,28,4,4,wi,0
16736,1,0,0,0,1,0,4,2019-12-31,2019,12,31,1,1,wi,0
16737,0,0,0,0,0,0,10,2019-12-31,2019,12,31,1,1,wi,0
16738,0,0,0,1,0,0,54,2019-12-31,2019,12,31,1,1,wi,0
16739,0,0,1,0,0,0,6,2019-12-31,2019,12,31,1,1,wi,0
16740,1,0,0,0,1,0,81,2019-12-31,2019,12,31,1,1,wi,0
16741,0,0,0,0,0,0,3,2019-12-31,2019,12,31,1,1,wi,0
16742,0,0,0,0,0,0,43,2019-12-31,2019,12,31,1,1,wi,0
16743,0,0,1,0,1,0,5,2019-12-31,2019,12,31,1,1,wi,1
16744,0,0,0,0,0,0,74,2019-12-31,2019,12,31,1,1,wi,0
16745,0,0,0,0,0,0,64,2019-12-31,2019,12,31,1,1,wi,0
16746,0,1,0,0,0,0,3,2019-12-31,2019,12,31,1,1,wi,0
16747,0,0,0,0,0,0,23,2019-12-31,2019,12,31,1,1,wi,0
16748,0,0,0,0,0,0,67,2019-01-03,2019,1,3,1,6,wi,0
16749,0,0,0,0,0,0,1,2019-01-03,2019,1,3,1,6,wi,0
16750,0,0,0,0,1,0,94,2019-01-03,2019,1,3,1,6,wi,0
16751,1,0,0,0,0,0,65,2019-01-03,2019,1,3,1,6,wi,0
16752,0,0,0,0,0,0,2,2019-01-03,2019,1,3,1,6,wi,0
16753,0,0,1,0,0,0,50,2019-01-03,2019,1,3,1,6,wi,0
16754,0,0,0,0,0,0,42,2019-01-03,2019,1,3,1,6,wi,0
16755,0,0,1,0,0,0,7,2019-01-03,2019,1,3,1,6,wi,0
16756,0,0,0,0,0,0,51,2019-01-03,2019,1,3,1,6,wi,0
16757,0,0,0,0,1,0,1,2019-01-03,2019,1,3,1,6,wi,0
16758,0,1,0,0,0,0,10,2019-01-03,2019,1,3,1,6,wi,0
16759,0,0,0,0,0,0,3,2019-01-04,2019,1,4,2,6,wi,0
16760,0,0,0,1,1,1,73,2019-01-04,2019,1,4,2,6,wi,0
16761,0,0,0,0,0,0,6,2019-01-04,2019,1,4,2,6,wi,0
16762,1,1,0,0,1,0,21,2019-01-04,2019,1,4,2,6,wi,0
16763,0,0,0,0,0,0,10,2019-01-04,2019,1,4,2,6,wi,0
16764,0,1,0,0,0,0,24,2019-01-04,2019,1,4,2,6,wi,0
16765,0,1,0,0,0,0,118,2019-01-04,2019,1,4,2,6,wi,0
16766,0,0,0,0,1,0,9,2019-01-04,2019,1,4,2,6,wi,0
16767,0,1,0,0,0,0,9,2019-01-04,2019,1,4,2,6,wi,0
16768,0,0,0,0,0,0,5,2019-01-04,2019,1,4,2,6,wi,0
16769,0,0,1,1,1,1,7,2019-01-05,2019,1,5,3,6,wi,1
16770,0,0,0,0,0,0,11,2019-01-05,2019,1,5,3,6,wi,0
16771,0,0,1,1,0,1,1,2019-01-05,2019,1,5,3,6,wi,0
16772,0,0,0,0,0,0,9,2019-01-05,2019,1,5,3,6,wi,0
16773,1,1,0,0,1,0,4,2019-01-05,2019,1,5,3,6,wi,1
16774,0,0,0,0,0,0,88,2019-01-05,2019,1,5,3,6,wi,0
16775,0,0,0,0,0,0,1,2019-01-05,2019,1,5,3,6,wi,0
16776,0,1,1,0,0,0,7,2019-01-05,2019,1,5,3,6,wi,0
16777,0,0,0,0,0,0,18,2019-01-05,2019,1,5,3,6,wi,0
16778,1,0,0,0,0,0,2,2019-01-05,2019,1,5,3,6,wi,0
16779,0,0,0,0,1,1,16,2019-01-05,2019,1,5,3,6,wi,0
16780,0,0,1,0,1,1,3,2019-01-06,2019,1,6,4,6,wi,0
16781,0,0,0,0,0,0,5,2019-01-06,2019,1,6,4,6,wi,0
16782,0,0,0,0,0,0,7,2019-01-06,2019,1,6,4,6,wi,0
16783,0,0,1,0,1,1,17,2019-01-06,2019,1,6,4,6,wi,0
16784,0,0,0,0,0,0,1,2019-01-06,2019,1,6,4,6,wi,0
16785,0,0,0,0,0,0,7,2019-01-06,2019,1,6,4,6,wi,0
16786,0,0,0,0,0,0,6,2019-01-06,2019,1,6,4,6,wi,0
16787,0,0,0,0,0,0,21,2019-01-06,2019,1,6,4,6,wi,0
16788,0,0,0,0,0,0,117,2019-01-06,2019,1,6,4,6,wi,0
16789,0,0,0,0,0,0,10,2019-01-06,2019,1,6,4,6,wi,0
16790,0,0,0,0,0,0,52,2019-01-06,2019,1,6,4,6,wi,0
16791,0,0,1,0,0,0,11,2019-01-07,2019,1,7,5,6,wi,0
16792,0,0,0,0,0,0,1,2019-01-07,2019,1,7,5,6,wi,0
16793,0,0,0,0,0,0,89,2019-01-07,2019,1,7,5,6,wi,0
16794,0,0,0,0,0,0,23,2019-01-07,2019,1,7,5,6,wi,0
16795,0,1,0,0,0,0,20,2019-01-07,2019,1,7,5,6,wi,0
16796,0,0,0,0,0,0,29,2019-01-07,2019,1,7,5,6,wi,0
16797,0,0,0,0,0,0,21,2019-01-07,2019,1,7,5,6,wi,0
16798,0,0,0,0,0,0,4,2019-01-07,2019,1,7,5,6,wi,0
16799,0,0,0,0,1,0,17,2019-01-07,2019,1,7,5,6,wi,0
16800,0,0,0,0,0,0,5,2019-01-07,2019,1,7,5,6,wi,0
16801,0,0,0,0,0,0,1,2019-01-07,2019,1,7,5,6,wi,0
16802,0,0,1,0,0,0,18,2019-01-08,2019,1,8,6,6,wi,0
16803,0,0,0,0,0,0,74,2019-01-08,2019,1,8,6,6,wi,0
16804,0,0,0,1,0,0,7,2019-01-08,2019,1,8,6,6,wi,1
16805,0,0,0,0,1,1,13,2019-01-08,2019,1,8,6,6,wi,1
16806,0,0,0,0,1,0,21,2019-01-08,2019,1,8,6,6,wi,0
16807,0,0,0,0,0,0,23,2019-01-08,2019,1,8,6,6,wi,0
16808,0,0,0,0,0,0,32,2019-01-08,2019,1,8,6,6,wi,0
16809,0,1,0,0,1,1,8,2019-01-08,2019,1,8,6,6,wi,0
16810,0,0,0,0,0,0,46,2019-01-08,2019,1,8,6,6,wi,0
16811,0,0,0,0,0,0,23,2019-01-08,2019,1,8,6,6,wi,0
16812,0,0,0,0,0,0,89,2019-01-15,2019,1,15,1,6,wi,0
16813,0,0,0,0,1,0,5,2019-01-15,2019,1,15,1,6,wi,0
16814,0,0,0,0,1,0,15,2019-01-15,2019,1,15,1,6,wi,0
16815,0,1,0,0,1,0,19,2019-01-15,2019,1,15,1,6,wi,0
16816,0,0,0,0,0,0,43,2019-01-15,2019,1,15,1,6,wi,0
16817,0,0,0,0,0,0,96,2019-01-15,2019,1,15,1,6,wi,0
16818,0,0,0,0,0,0,41,2019-01-15,2019,1,15,1,6,wi,0
16819,0,0,0,0,1,0,3,2019-01-15,2019,1,15,1,6,wi,0
16820,0,0,0,0,0,0,8,2019-01-15,2019,1,15,1,6,wi,0
16821,0,0,0,0,0,0,15,2019-01-15,2019,1,15,1,6,wi,0
16822,0,0,0,0,0,0,1,2019-01-16,2019,1,16,2,6,wi,0
16823,0,0,0,0,0,0,22,2019-01-16,2019,1,16,2,6,wi,0
16824,0,0,0,0,1,0,9,2019-01-16,2019,1,16,2,6,wi,0
16825,0,0,0,0,0,0,48,2019-01-16,2019,1,16,2,6,wi,0
16826,0,1,0,0,0,0,75,2019-01-16,2019,1,16,2,6,wi,0
16827,0,0,0,0,0,0,24,2019-01-16,2019,1,16,2,6,wi,0
16828,0,0,0,0,0,0,3,2019-01-16,2019,1,16,2,6,wi,0
16829,0,0,0,0,0,0,96,2019-01-16,2019,1,16,2,6,wi,0
16830,0,0,0,0,0,0,23,2019-01-16,2019,1,16,2,6,wi,0
16831,0,0,0,0,0,0,22,2019-01-16,2019,1,16,2,6,wi,0
16832,0,1,0,0,0,0,69,2019-01-16,2019,1,16,2,6,wi,0
16833,0,0,0,0,0,0,15,2019-01-16,2019,1,16,2,6,wi,0
16834,0,0,0,0,0,0,2,2019-01-17,2019,1,17,3,6,wi,0
16835,0,0,0,0,0,0,4,2019-01-17,2019,1,17,3,6,wi,0
16836,0,0,0,0,1,0,55,2019-01-17,2019,1,17,3,6,wi,0
16837,0,0,0,0,1,0,3,2019-01-17,2019,1,17,3,6,wi,0
16838,0,1,0,0,0,0,24,2019-01-17,2019,1,17,3,6,wi,0
16839,0,0,0,0,0,0,5,2019-01-17,2019,1,17,3,6,wi,0
16840,0,0,0,0,0,0,2,2019-01-17,2019,1,17,3,6,wi,0
16841,0,0,0,0,0,0,110,2019-01-17,2019,1,17,3,6,wi,0
16842,0,0,0,0,0,0,5,2019-01-17,2019,1,17,3,6,wi,0
16843,0,0,0,0,0,0,17,2019-01-17,2019,1,17,3,6,wi,0
16844,0,0,0,0,0,0,65,2019-01-17,2019,1,17,3,6,wi,0
16845,0,0,0,0,0,0,6,2019-01-17,2019,1,17,3,6,wi,0
16846,0,0,0,0,0,0,41,2019-01-18,2019,1,18,4,6,wi,0
16847,0,0,0,0,0,0,42,2019-01-18,2019,1,18,4,6,wi,0
16848,0,0,0,0,0,0,7,2019-01-18,2019,1,18,4,6,wi,0
16849,0,0,0,0,0,0,5,2019-01-18,2019,1,18,4,6,wi,0
16850,0,0,0,0,0,0,82,2019-01-18,2019,1,18,4,6,wi,0
16851,0,0,0,0,0,0,74,2019-01-18,2019,1,18,4,6,wi,0
16852,0,0,0,0,0,0,3,2019-01-18,2019,1,18,4,6,wi,0
16853,0,1,0,0,1,0,59,2019-01-18,2019,1,18,4,6,wi,0
16854,0,0,0,0,1,0,44,2019-01-18,2019,1,18,4,6,wi,0
16855,0,0,0,0,0,0,7,2019-01-18,2019,1,18,4,6,wi,0
16856,0,0,0,0,1,0,14,2019-01-18,2019,1,18,4,6,wi,0
16857,0,0,0,0,0,0,6,2019-01-18,2019,1,18,4,6,wi,0
16858,0,0,0,0,0,0,23,2019-01-19,2019,1,19,5,6,wi,0
16859,0,0,0,0,1,0,3,2019-01-19,2019,1,19,5,6,wi,0
16860,0,1,0,0,1,0,6,2019-01-19,2019,1,19,5,6,wi,0
16861,0,0,0,0,0,0,73,2019-01-19,2019,1,19,5,6,wi,0
16862,0,0,0,0,0,0,5,2019-01-19,2019,1,19,5,6,wi,0
16863,0,1,0,0,0,0,85,2019-01-19,2019,1,19,5,6,wi,0
16864,0,0,0,0,0,0,14,2019-01-19,2019,1,19,5,6,wi,0
16865,0,0,0,0,0,0,46,2019-01-19,2019,1,19,5,6,wi,0
16866,0,0,0,0,0,0,5,2019-01-19,2019,1,19,5,6,wi,0
16867,0,0,0,0,0,0,5,2019-01-20,2019,1,20,6,6,wi,0
16868,0,0,0,0,1,0,8,2019-01-20,2019,1,20,6,6,wi,0
16869,0,0,0,0,1,0,1,2019-01-20,2019,1,20,6,6,wi,0
16870,0,0,0,0,0,0,6,2019-01-20,2019,1,20,6,6,wi,0
16871,0,0,0,0,0,0,83,2019-01-20,2019,1,20,6,6,wi,0
16872,0,0,0,0,0,0,3,2019-01-20,2019,1,20,6,6,wi,0
16873,0,0,0,0,0,0,3,2019-01-20,2019,1,20,6,6,wi,0
16874,0,0,0,0,0,0,1,2019-01-20,2019,1,20,6,6,wi,0
16875,0,0,0,0,0,0,10,2019-01-20,2019,1,20,6,6,wi,0
16876,0,0,0,0,0,0,81,2019-01-20,2019,1,20,6,6,wi,0
16877,0,0,0,0,0,0,9,2019-01-20,2019,1,20,6,6,wi,0
16878,0,0,0,0,0,0,62,2019-01-27,2019,1,27,1,7,wi,0
16879,0,0,0,0,0,0,10,2019-01-27,2019,1,27,1,7,wi,0
16880,0,0,0,0,1,0,7,2019-01-27,2019,1,27,1,7,wi,0
16881,0,0,0,0,1,0,7,2019-01-27,2019,1,27,1,7,wi,0
16882,1,1,0,0,1,0,1,2019-01-27,2019,1,27,1,7,wi,0
16883,0,1,0,0,0,0,4,2019-01-27,2019,1,27,1,7,wi,1
16884,0,0,0,0,0,0,84,2019-01-27,2019,1,27,1,7,wi,0
16885,0,0,0,0,0,0,3,2019-01-27,2019,1,27,1,7,wi,0
16886,0,0,0,0,0,0,13,2019-01-27,2019,1,27,1,7,wi,0
16887,0,0,0,0,0,0,22,2019-01-27,2019,1,27,1,7,wi,0
16888,0,0,0,0,0,0,42,2019-01-27,2019,1,27,1,7,wi,0
16889,0,0,1,0,0,0,83,2019-01-28,2019,1,28,2,7,wi,0
16890,0,0,0,0,0,0,61,2019-01-28,2019,1,28,2,7,wi,0
16891,0,0,0,1,0,0,1,2019-01-28,2019,1,28,2,7,wi,0
16892,0,0,0,0,0,0,1,2019-01-28,2019,1,28,2,7,wi,0
16893,1,1,0,0,1,1,13,2019-01-28,2019,1,28,2,7,wi,1
16894,0,0,0,0,0,0,2,2019-01-28,2019,1,28,2,7,wi,0
16895,0,0,0,0,0,0,51,2019-01-28,2019,1,28,2,7,wi,0
16896,0,0,0,0,0,0,67,2019-01-28,2019,1,28,2,7,wi,0
16897,0,0,0,0,1,0,43,2019-01-28,2019,1,28,2,7,wi,0
16898,0,0,0,0,0,1,10,2019-01-28,2019,1,28,2,7,wi,0
16899,0,0,0,0,0,0,32,2019-01-28,2019,1,28,2,7,wi,0
16900,0,0,0,0,1,0,7,2019-01-29,2019,1,29,3,7,wi,0
16901,0,1,0,0,0,0,71,2019-01-29,2019,1,29,3,7,wi,0
16902,0,0,1,0,0,0,1,2019-01-29,2019,1,29,3,7,wi,0
16903,0,0,0,0,0,0,2,2019-01-29,2019,1,29,3,7,wi,0
16904,1,1,0,0,1,0,97,2019-01-29,2019,1,29,3,7,wi,0
16905,0,0,0,0,0,0,63,2019-01-29,2019,1,29,3,7,wi,0
16906,0,0,0,0,1,0,1,2019-01-29,2019,1,29,3,7,wi,0
16907,0,0,0,0,0,0,1,2019-01-29,2019,1,29,3,7,wi,0
16908,0,0,0,0,0,0,25,2019-01-29,2019,1,29,3,7,wi,0
16909,0,0,0,0,0,0,84,2019-01-29,2019,1,29,3,7,wi,0
16910,0,0,0,0,0,0,3,2019-01-29,2019,1,29,3,7,wi,0
16911,0,0,0,0,0,0,2,2019-01-29,2019,1,29,3,7,wi,0
16912,0,0,0,0,0,0,42,2019-01-30,2019,1,30,4,7,wi,0
16913,0,0,0,0,0,0,15,2019-01-30,2019,1,30,4,7,wi,0
16914,0,0,0,0,1,0,14,2019-01-30,2019,1,30,4,7,wi,0
16915,0,0,0,0,0,0,57,2019-01-30,2019,1,30,4,7,wi,0
16916,1,0,0,0,1,1,1,2019-01-30,2019,1,30,4,7,wi,0
16917,0,0,0,0,0,0,46,2019-01-30,2019,1,30,4,7,wi,0
16918,0,0,0,0,0,0,31,2019-01-30,2019,1,30,4,7,wi,0
16919,0,0,0,0,0,0,1,2019-01-30,2019,1,30,4,7,wi,0
16920,0,0,0,0,0,0,95,2019-01-30,2019,1,30,4,7,wi,0
16921,0,0,0,0,0,0,29,2019-01-30,2019,1,30,4,7,wi,0
16922,0,0,0,0,1,0,61,2019-01-30,2019,1,30,4,7,wi,0
16923,0,0,1,0,0,0,17,2019-01-31,2019,1,31,5,7,wi,0
16924,0,0,0,0,0,0,13,2019-01-31,2019,1,31,5,7,wi,0
16925,0,0,0,0,0,0,6,2019-01-31,2019,1,31,5,7,wi,0
16926,0,0,0,0,0,0,31,2019-01-31,2019,1,31,5,7,wi,0
16927,0,0,0,0,0,0,7,2019-01-31,2019,1,31,5,7,wi,0
16928,0,1,0,0,0,0,22,2019-01-31,2019,1,31,5,7,wi,0
16929,0,0,0,0,0,0,9,2019-01-31,2019,1,31,5,7,wi,0
16930,0,0,0,0,1,0,6,2019-01-31,2019,1,31,5,7,wi,0
