,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
157,1.0,5.0,109.0,117310.0,124300.0,331.0,1243.0,94.37650844730491,11.584875301689461,144.0
158,1.0,5.0,110.0,109920.0,116000.0,331.0,1160.0,94.75862068965517,11.89655172413793,138.0
159,1.0,5.0,111.0,95560.0,106800.0,331.0,1068.0,89.47565543071161,11.51685393258427,123.0
160,1.0,5.0,112.0,95070.0,100800.0,331.0,1008.0,94.31547619047619,12.103174603174603,122.0
161,1.0,5.0,113.0,92760.0,99700.0,331.0,997.0,93.03911735205617,11.835506519558676,118.0
162,1.0,5.0,114.0,79420.0,86500.0,331.0,865.0,91.81502890173411,11.791907514450866,102.0
163,1.0,5.0,115.0,82370.0,85800.0,331.0,858.0,96.002331002331,12.470862470862471,107.0
164,1.0,5.0,116.0,69560.0,75800.0,331.0,758.0,91.76781002638522,11.741424802110819,89.0
165,1.0,5.0,117.0,51990.0,62800.0,331.0,628.0,82.78662420382166,11.624203821656051,73.0
166,1.0,5.0,118.0,51970.0,63900.0,331.0,639.0,81.3302034428795,11.580594679186229,74.0
167,1.0,5.0,119.0,40990.0,50900.0,331.0,509.0,80.53045186640472,11.984282907662083,61.0
168,1.0,5.0,120.0,29860.0,42500.0,331.0,425.0,70.25882352941176,10.823529411764705,46.0
169,1.0,5.0,121.0,27280.0,37300.0,331.0,373.0,73.1367292225201,11.26005361930295,42.0
170,1.0,5.0,122.0,20910.0,27800.0,331.0,278.0,75.21582733812949,11.151079136690647,31.0
171,1.0,5.0,123.0,24200.0,29000.0,331.0,290.0,83.44827586206897,12.758620689655173,37.0
172,1.0,5.0,124.0,16310.0,21700.0,331.0,217.0,75.16129032258064,11.52073732718894,25.0
173,1.0,5.0,125.0,17110.0,18900.0,331.0,189.0,90.52910052910053,12.698412698412698,24.0
174,1.0,5.0,126.0,11780.0,15000.0,331.0,150.0,78.53333333333333,11.333333333333332,17.0
175,1.0,5.0,127.0,11640.0,17000.0,331.0,170.0,68.47058823529412,9.411764705882353,16.0
176,1.0,5.0,128.0,10390.0,11000.0,331.0,110.0,94.45454545454545,13.636363636363635,15.0
177,1.0,5.0,129.0,7020.0,8000.0,331.0,80.0,87.75,11.25,9.0
178,1.0,5.0,130.0,6250.0,6200.0,331.0,62.0,100.80645161290323,12.903225806451612,8.0
179,1.0,5.0,131.0,2090.0,3400.0,331.0,34.0,61.47058823529412,11.76470588235294,4.0
180,1.0,5.0,132.0,5180.0,3500.0,331.0,35.0,148.0,17.142857142857142,6.0
181,1.0,5.0,133.0,2340.0,2800.0,331.0,28.0,83.57142857142857,10.714285714285714,3.0
182,1.0,5.0,134.0,1850.0,2500.0,331.0,25.0,74.0,8.0,2.0
183,1.0,5.0,135.0,1100.0,1000.0,331.0,10.0,110.00000000000001,20.0,2.0
184,1.0,5.0,136.0,0.0,200.0,331.0,2.0,0.0,0.0,0.0
