,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
57,1.0,4.0,108.0,44240.0,39100.0,406.0,391.0,113.14578005115091,17.135549872122766,67.0,57.0
156,1.0,5.0,108.0,59620.0,53900.0,406.0,539.0,110.61224489795916,16.512059369202227,89.0,57.0
157,1.0,5.0,109.0,55940.0,48500.0,406.0,485.0,115.340206185567,17.319587628865982,84.0,58.0
158,1.0,5.0,110.0,48870.0,39700.0,406.0,397.0,123.09823677581863,18.1360201511335,72.0,59.0
257,1.0,6.0,110.0,58260.0,47800.0,406.0,478.0,121.8828451882845,18.410041841004183,88.0,59.0
258,1.0,6.0,111.0,51140.0,41600.0,406.0,416.0,122.93269230769229,18.509615384615387,77.0,60.0
259,1.0,6.0,112.0,44970.0,38000.0,406.0,380.0,118.34210526315788,18.421052631578945,70.0,61.0
356,1.0,7.0,110.0,63810.0,54400.0,406.0,544.0,117.29779411764707,17.647058823529417,96.0,59.0
357,1.0,7.0,111.0,52410.0,47600.0,406.0,476.0,110.10504201680672,16.80672268907563,80.0,60.0
358,1.0,7.0,112.0,50160.0,44000.0,406.0,440.0,114.0,17.727272727272727,78.0,61.0
457,1.0,8.0,112.0,59540.0,51000.0,406.0,510.0,116.74509803921568,17.647058823529417,90.0,61.0
458,1.0,8.0,113.0,53800.0,46600.0,406.0,466.0,115.45064377682405,18.02575107296137,84.0,62.0
459,1.0,8.0,114.0,45660.0,40800.0,406.0,408.0,111.91176470588236,17.15686274509804,70.0,63.0
460,1.0,8.0,115.0,45220.0,40500.0,406.0,405.0,111.6543209876543,17.777777777777782,72.0,64.0
3135,7.0,5.0,117.0,42000.0,34500.0,175.0,345.0,121.73913043478262,8.985507246376812,31.0,66.0
3235,7.0,6.0,118.0,48720.0,42900.0,175.0,429.0,113.56643356643356,9.324009324009324,40.0,67.0
3236,7.0,6.0,119.0,47760.0,38600.0,175.0,386.0,123.73056994818651,9.585492227979273,37.0,68.0
3237,7.0,6.0,120.0,38140.0,34100.0,175.0,341.0,111.84750733137828,8.797653958944284,30.0,69.0
3238,7.0,6.0,121.0,37040.0,29300.0,175.0,293.0,126.41638225255971,9.55631399317406,28.0,70.0
5609,12.0,5.0,116.0,37980.0,34400.0,69.0,344.0,110.40697674418604,3.4883720930232562,12.0,65.0
6214,13.0,6.0,127.0,26870.0,22800.0,101.0,228.0,117.85087719298248,6.578947368421053,15.0,76.0
7077,15.0,5.0,99.0,203510.0,175400.0,79.0,1754.0,116.02622576966931,2.8506271379703536,50.0,48.0
7079,15.0,5.0,101.0,183120.0,160200.0,79.0,1602.0,114.30711610486892,2.8714107365792763,46.0,50.0
7080,15.0,5.0,102.0,174480.0,147600.0,79.0,1476.0,118.21138211382114,3.0487804878048776,45.0,51.0
7175,15.0,6.0,98.0,213740.0,186800.0,79.0,1868.0,114.42184154175591,2.7837259100642395,52.0,47.0
7176,15.0,6.0,99.0,201730.0,177300.0,79.0,1773.0,113.77890580936266,2.8764805414551606,51.0,48.0
7177,15.0,6.0,100.0,194270.0,168100.0,79.0,1681.0,115.56811421772754,2.7364663890541343,46.0,49.0
7178,15.0,6.0,101.0,184460.0,160200.0,79.0,1602.0,115.14357053682896,2.8714107365792763,46.0,50.0
7179,15.0,6.0,102.0,169520.0,147200.0,79.0,1472.0,115.16304347826087,2.989130434782609,44.0,51.0
7274,15.0,7.0,98.0,212380.0,184500.0,79.0,1845.0,115.11111111111113,2.8184281842818426,52.0,47.0
7275,15.0,7.0,99.0,200370.0,176400.0,79.0,1764.0,113.58843537414968,2.891156462585034,51.0,48.0
7290,15.0,7.0,114.0,87540.0,73200.0,79.0,732.0,119.59016393442623,3.415300546448088,25.0,63.0
7291,15.0,7.0,115.0,93960.0,67500.0,79.0,675.0,139.2,3.555555555555556,24.0,64.0
7372,15.0,8.0,97.0,227350.0,194100.0,79.0,1941.0,117.13034518289543,2.885110767645544,56.0,46.0
7966,17.0,4.0,97.0,247570.0,216000.0,85.0,2160.0,114.61574074074076,3.4259259259259265,74.0,46.0
7972,17.0,4.0,103.0,177990.0,148900.0,85.0,1489.0,119.5366017461383,4.231027535258563,63.0,52.0
7974,17.0,4.0,105.0,156310.0,128300.0,85.0,1283.0,121.83164458300855,4.442712392829307,57.0,54.0
7975,17.0,4.0,106.0,155390.0,120100.0,85.0,1201.0,129.38384679433804,4.746044962531224,57.0,55.0
7976,17.0,4.0,107.0,132660.0,116700.0,85.0,1167.0,113.67609254498714,4.541559554413025,53.0,56.0
7977,17.0,4.0,108.0,133220.0,107300.0,85.0,1073.0,124.15657036346693,4.939422180801492,53.0,57.0
7978,17.0,4.0,109.0,132750.0,98500.0,85.0,985.0,134.7715736040609,5.279187817258882,52.0,58.0
8061,17.0,5.0,93.0,266240.0,229000.0,85.0,2290.0,116.26200873362444,3.3624454148471616,77.0,42.0
8062,17.0,5.0,94.0,260570.0,229700.0,85.0,2297.0,113.43926861123205,3.2651284283848496,75.0,43.0
8068,17.0,5.0,100.0,189700.0,171200.0,85.0,1712.0,110.80607476635514,3.9135514018691584,67.0,49.0
8070,17.0,5.0,102.0,216120.0,161400.0,85.0,1614.0,133.90334572490704,4.089219330855019,66.0,51.0
8072,17.0,5.0,104.0,172050.0,149200.0,85.0,1492.0,115.31501340482572,4.088471849865951,61.0,53.0
8073,17.0,5.0,105.0,185300.0,137900.0,85.0,1379.0,134.37273386511964,4.4960116026105865,62.0,54.0
8074,17.0,5.0,106.0,164790.0,129100.0,85.0,1291.0,127.64523625096822,4.570100697134005,59.0,55.0
8075,17.0,5.0,107.0,139170.0,119000.0,85.0,1190.0,116.94957983193278,4.621848739495799,55.0,56.0
8076,17.0,5.0,108.0,140070.0,114100.0,85.0,1141.0,122.760736196319,4.732690622261174,54.0,57.0
8077,17.0,5.0,109.0,141110.0,109300.0,85.0,1093.0,129.10338517840805,5.032021957913998,55.0,58.0
8078,17.0,5.0,110.0,112950.0,95900.0,85.0,959.0,117.77893639207508,5.213764337851928,50.0,59.0
8159,17.0,6.0,92.0,263270.0,231600.0,85.0,2316.0,113.67443868739208,3.281519861830743,76.0,41.0
8160,17.0,6.0,93.0,252480.0,219100.0,85.0,2191.0,115.23505248744866,3.331811958010041,73.0,42.0
8161,17.0,6.0,94.0,263540.0,220800.0,85.0,2208.0,119.35688405797104,3.4420289855072466,76.0,43.0
8162,17.0,6.0,95.0,251650.0,212100.0,85.0,2121.0,118.64686468646866,3.5360678925035365,75.0,44.0
8170,17.0,6.0,103.0,184290.0,155600.0,85.0,1556.0,118.43830334190231,4.241645244215938,66.0,52.0
8171,17.0,6.0,104.0,185770.0,150000.0,85.0,1500.0,123.84666666666666,4.2,63.0,53.0
8172,17.0,6.0,105.0,182320.0,143900.0,85.0,1439.0,126.69909659485754,4.308547602501737,62.0,54.0
8173,17.0,6.0,106.0,170970.0,133500.0,85.0,1335.0,128.06741573033707,4.569288389513108,61.0,55.0
8174,17.0,6.0,107.0,146380.0,127800.0,85.0,1278.0,114.53834115805948,4.616588419405321,59.0,56.0
8175,17.0,6.0,108.0,166170.0,120300.0,85.0,1203.0,138.12967581047386,4.821280133000832,58.0,57.0
8176,17.0,6.0,109.0,141580.0,116700.0,85.0,1167.0,121.3196229648672,4.7986289631533845,56.0,58.0
8177,17.0,6.0,110.0,138130.0,104300.0,85.0,1043.0,132.4352828379674,5.177372962607862,54.0,59.0
8178,17.0,6.0,111.0,113790.0,98000.0,85.0,980.0,116.1122448979592,5.306122448979592,52.0,60.0
8179,17.0,6.0,112.0,112280.0,94300.0,85.0,943.0,119.06680805938494,5.302226935312832,50.0,61.0
8255,17.0,7.0,89.0,274110.0,245100.0,85.0,2451.0,111.83598531211751,3.182374541003672,78.0,38.0
8256,17.0,7.0,90.0,268440.0,234800.0,85.0,2348.0,114.32708688245313,3.2367972742759794,76.0,39.0
8276,17.0,7.0,110.0,142630.0,112500.0,85.0,1125.0,126.78222222222222,4.977777777777779,56.0,59.0
8277,17.0,7.0,111.0,137630.0,105000.0,85.0,1050.0,131.0761904761905,5.333333333333334,56.0,60.0
8278,17.0,7.0,112.0,133700.0,103500.0,85.0,1035.0,129.17874396135264,5.217391304347826,54.0,61.0
8363,17.0,8.0,98.0,231180.0,185000.0,85.0,1850.0,124.96216216216214,3.7837837837837838,70.0,47.0
8364,17.0,8.0,99.0,226530.0,179700.0,85.0,1797.0,126.0601001669449,3.784084585420144,68.0,48.0
8365,17.0,8.0,100.0,189920.0,170900.0,85.0,1709.0,111.12931538911644,3.803393797542423,65.0,49.0
8366,17.0,8.0,101.0,195070.0,167200.0,85.0,1672.0,116.66866028708134,4.007177033492823,67.0,50.0
8367,17.0,8.0,102.0,210490.0,163800.0,85.0,1638.0,128.5042735042735,4.09035409035409,67.0,51.0
8368,17.0,8.0,103.0,183810.0,159900.0,85.0,1599.0,114.953095684803,4.065040650406504,65.0,52.0
8369,17.0,8.0,104.0,188140.0,153100.0,85.0,1531.0,122.88700195950359,4.18027433050294,64.0,53.0
8371,17.0,8.0,106.0,160190.0,141000.0,85.0,1410.0,113.6099290780142,4.25531914893617,60.0,55.0
8373,17.0,8.0,108.0,179460.0,129900.0,85.0,1299.0,138.15242494226328,4.772902232486528,62.0,57.0
8374,17.0,8.0,109.0,145910.0,121300.0,85.0,1213.0,120.28854080791427,4.781533388293488,58.0,58.0
8375,17.0,8.0,110.0,144010.0,121000.0,85.0,1210.0,119.01652892561981,4.793388429752066,58.0,59.0
8376,17.0,8.0,111.0,143100.0,111500.0,85.0,1115.0,128.34080717488786,5.112107623318385,57.0,60.0
8377,17.0,8.0,112.0,123350.0,107300.0,85.0,1073.0,114.95806150978564,5.032618825722274,54.0,61.0
8378,17.0,8.0,113.0,141110.0,102200.0,85.0,1022.0,138.07240704500978,5.3816046966731905,55.0,62.0
8379,17.0,8.0,114.0,109960.0,97600.0,85.0,976.0,112.6639344262295,5.1229508196721305,50.0,63.0
8477,18.0,4.0,113.0,68480.0,50000.0,72.0,500.0,136.95999999999998,6.2,31.0,62.0
8478,18.0,4.0,114.0,54710.0,43800.0,72.0,438.0,124.90867579908677,6.392694063926941,28.0,63.0
8479,18.0,4.0,115.0,54710.0,40000.0,72.0,400.0,136.775,7.000000000000001,28.0,64.0
8480,18.0,4.0,116.0,53790.0,31300.0,72.0,313.0,171.85303514376994,7.667731629392972,24.0,65.0
8481,18.0,4.0,117.0,49360.0,30300.0,72.0,303.0,162.9042904290429,8.58085808580858,26.0,66.0
8482,18.0,4.0,118.0,45630.0,27300.0,72.0,273.0,167.14285714285714,9.157509157509157,25.0,67.0
8483,18.0,4.0,119.0,39290.0,23200.0,72.0,232.0,169.35344827586206,9.051724137931034,21.0,68.0
8484,18.0,4.0,120.0,36950.0,19700.0,72.0,197.0,187.5634517766497,9.64467005076142,19.0,69.0
8485,18.0,4.0,121.0,28940.0,16900.0,72.0,169.0,171.24260355029585,10.650887573964498,18.0,70.0
8486,18.0,4.0,122.0,31870.0,16200.0,72.0,162.0,196.7283950617284,10.493827160493826,17.0,71.0
8487,18.0,4.0,123.0,30300.0,14400.0,72.0,144.0,210.41666666666663,11.111111111111109,16.0,72.0
8488,18.0,4.0,124.0,28980.0,12400.0,72.0,124.0,233.70967741935482,11.29032258064516,14.0,73.0
8576,18.0,5.0,113.0,80940.0,63700.0,72.0,637.0,127.06436420722136,5.337519623233909,34.0,62.0
8577,18.0,5.0,114.0,69380.0,58800.0,72.0,588.0,117.99319727891157,5.442176870748299,32.0,63.0
8578,18.0,5.0,115.0,76850.0,53100.0,72.0,531.0,144.72693032015061,6.214689265536723,33.0,64.0
8579,18.0,5.0,116.0,72730.0,47500.0,72.0,475.0,153.1157894736842,6.7368421052631575,32.0,65.0
8580,18.0,5.0,117.0,72100.0,46200.0,72.0,462.0,156.06060606060606,6.926406926406926,32.0,66.0
8581,18.0,5.0,118.0,68620.0,40300.0,72.0,403.0,170.272952853598,7.444168734491313,30.0,67.0
8582,18.0,5.0,119.0,47270.0,34900.0,72.0,349.0,135.44412607449857,7.4498567335243555,26.0,68.0
8583,18.0,5.0,120.0,46040.0,29200.0,72.0,292.0,157.6712328767123,8.561643835616437,25.0,69.0
8584,18.0,5.0,121.0,40100.0,25300.0,72.0,253.0,158.498023715415,8.695652173913043,22.0,70.0
8585,18.0,5.0,122.0,49500.0,26600.0,72.0,266.0,186.09022556390977,9.398496240601505,25.0,71.0
8586,18.0,5.0,123.0,41190.0,23500.0,72.0,235.0,175.27659574468086,9.787234042553193,23.0,72.0
8587,18.0,5.0,124.0,35680.0,21000.0,72.0,210.0,169.9047619047619,9.523809523809524,20.0,73.0
8588,18.0,5.0,125.0,37310.0,19700.0,72.0,197.0,189.3908629441624,10.152284263959393,20.0,74.0
8589,18.0,5.0,126.0,35060.0,17700.0,72.0,177.0,198.07909604519773,10.16949152542373,18.0,75.0
8590,18.0,5.0,127.0,21900.0,14000.0,72.0,140.0,156.42857142857142,9.285714285714286,13.0,76.0
8679,18.0,6.0,117.0,80940.0,58200.0,72.0,582.0,139.0721649484536,5.841924398625428,34.0,66.0
8680,18.0,6.0,118.0,66000.0,52600.0,72.0,526.0,125.4752851711027,5.70342205323194,30.0,67.0
8681,18.0,6.0,119.0,60900.0,45400.0,72.0,454.0,134.14096916299562,6.607929515418503,30.0,68.0
8682,18.0,6.0,120.0,51550.0,39900.0,72.0,399.0,129.19799498746866,6.7669172932330826,27.0,69.0
8683,18.0,6.0,121.0,57420.0,39100.0,72.0,391.0,146.85421994884908,7.1611253196930935,28.0,70.0
8684,18.0,6.0,122.0,53300.0,35200.0,72.0,352.0,151.42045454545453,7.670454545454546,27.0,71.0
8685,18.0,6.0,123.0,49110.0,34200.0,72.0,342.0,143.59649122807016,7.602339181286548,26.0,72.0
8686,18.0,6.0,124.0,58590.0,30300.0,72.0,303.0,193.36633663366337,8.58085808580858,26.0,73.0
8687,18.0,6.0,125.0,43760.0,26600.0,72.0,266.0,164.51127819548873,9.022556390977444,24.0,74.0
8688,18.0,6.0,126.0,43700.0,25500.0,72.0,255.0,171.37254901960785,9.019607843137257,23.0,75.0
8689,18.0,6.0,127.0,33480.0,21400.0,72.0,214.0,156.44859813084113,8.878504672897195,19.0,76.0
8778,18.0,7.0,117.0,84170.0,70800.0,72.0,708.0,118.88418079096044,4.943502824858757,35.0,66.0
8779,18.0,7.0,118.0,70120.0,62000.0,72.0,620.0,113.09677419354837,5.0,31.0,67.0
8780,18.0,7.0,119.0,73500.0,57300.0,72.0,573.0,128.2722513089005,5.7591623036649215,33.0,68.0
8781,18.0,7.0,120.0,69250.0,52300.0,72.0,523.0,132.4091778202677,5.736137667304015,30.0,69.0
8782,18.0,7.0,121.0,58240.0,46300.0,72.0,463.0,125.78833693304537,6.263498920086392,29.0,70.0
8783,18.0,7.0,122.0,54120.0,43300.0,72.0,433.0,124.98845265588913,6.466512702078522,28.0,71.0
8784,18.0,7.0,123.0,53550.0,44000.0,72.0,440.0,121.70454545454544,6.363636363636362,28.0,72.0
8785,18.0,7.0,124.0,60310.0,38300.0,72.0,383.0,157.46736292428199,7.310704960835509,28.0,73.0
8786,18.0,7.0,125.0,51500.0,35900.0,72.0,359.0,143.4540389972145,7.242339832869082,26.0,74.0
8787,18.0,7.0,126.0,48200.0,30300.0,72.0,303.0,159.07590759075907,8.58085808580858,26.0,75.0
8788,18.0,7.0,127.0,42300.0,27300.0,72.0,273.0,154.94505494505498,8.424908424908425,23.0,76.0
8789,18.0,7.0,128.0,47000.0,29000.0,72.0,290.0,162.0689655172414,8.275862068965518,24.0,77.0
8790,18.0,7.0,129.0,48200.0,26800.0,72.0,268.0,179.8507462686567,9.701492537313431,26.0,78.0
8791,18.0,7.0,130.0,42520.0,24800.0,72.0,248.0,171.4516129032258,9.274193548387096,23.0,79.0
8792,18.0,7.0,131.0,31090.0,20500.0,72.0,205.0,151.65853658536585,9.268292682926827,19.0,80.0
8793,18.0,7.0,132.0,35310.0,19700.0,72.0,197.0,179.23857868020306,10.152284263959393,20.0,81.0
8881,18.0,8.0,121.0,74870.0,54100.0,72.0,541.0,138.39186691312383,5.914972273567468,32.0,70.0
8882,18.0,8.0,122.0,73370.0,51900.0,72.0,519.0,141.3680154142582,5.973025048169558,31.0,71.0
8883,18.0,8.0,123.0,61680.0,50100.0,72.0,501.0,123.11377245508982,6.187624750499003,31.0,72.0
8884,18.0,8.0,124.0,63930.0,46600.0,72.0,466.0,137.18884120171674,6.223175965665237,29.0,73.0
8885,18.0,8.0,125.0,52950.0,41300.0,72.0,413.0,128.20823244552057,6.5375302663438255,27.0,74.0
8886,18.0,8.0,126.0,55990.0,38900.0,72.0,389.0,143.9331619537275,7.197943444730077,28.0,75.0
8887,18.0,8.0,127.0,52950.0,32800.0,72.0,328.0,161.43292682926833,8.231707317073171,27.0,76.0
8888,18.0,8.0,128.0,57480.0,35200.0,72.0,352.0,163.29545454545456,7.954545454545454,28.0,77.0
8889,18.0,8.0,129.0,48700.0,34000.0,72.0,340.0,143.2352941176471,7.647058823529411,26.0,78.0
8890,18.0,8.0,130.0,48700.0,29100.0,72.0,291.0,167.35395189003438,8.934707903780069,26.0,79.0
8891,18.0,8.0,131.0,51440.0,28100.0,72.0,281.0,183.06049822064057,9.252669039145909,26.0,80.0
8892,18.0,8.0,132.0,42430.0,25300.0,72.0,253.0,167.70750988142294,9.090909090909092,23.0,81.0
8893,18.0,8.0,133.0,41430.0,24000.0,72.0,240.0,172.625,8.75,21.0,82.0
8894,18.0,8.0,134.0,33170.0,23700.0,72.0,237.0,139.957805907173,9.70464135021097,23.0,83.0
9190,19.0,6.0,133.0,40070.0,32700.0,42.0,327.0,122.5382262996942,3.669724770642202,12.0,82.0
9946,21.0,4.0,97.0,181830.0,163000.0,87.0,1630.0,111.5521472392638,3.7423312883435584,61.0,46.0
9947,21.0,4.0,98.0,167840.0,148300.0,87.0,1483.0,113.17599460552934,3.9109912339851647,58.0,47.0
9948,21.0,4.0,99.0,173410.0,139700.0,87.0,1397.0,124.13027916964924,4.223335719398712,59.0,48.0
9949,21.0,4.0,100.0,163510.0,126400.0,87.0,1264.0,129.35917721518987,4.4303797468354436,56.0,49.0
9950,21.0,4.0,101.0,148550.0,116300.0,87.0,1163.0,127.73000859845229,4.5571797076526215,53.0,50.0
9951,21.0,4.0,102.0,144320.0,102700.0,87.0,1027.0,140.52580331061344,4.965920155793573,51.0,51.0
9952,21.0,4.0,103.0,119800.0,98700.0,87.0,987.0,121.37791286727457,4.5592705167173255,45.0,52.0
9953,21.0,4.0,104.0,109710.0,85300.0,87.0,853.0,128.6166471277843,4.806565064478312,41.0,53.0
9954,21.0,4.0,105.0,119070.0,78000.0,87.0,780.0,152.65384615384616,5.512820512820514,43.0,54.0
9955,21.0,4.0,106.0,82270.0,69000.0,87.0,690.0,119.231884057971,5.217391304347826,36.0,55.0
9956,21.0,4.0,107.0,82270.0,63500.0,87.0,635.0,129.55905511811022,5.669291338582678,36.0,56.0
9957,21.0,4.0,108.0,62440.0,55200.0,87.0,552.0,113.11594202898551,5.797101449275362,32.0,57.0
9958,21.0,4.0,109.0,63520.0,51700.0,87.0,517.0,122.86266924564795,6.576402321083172,34.0,58.0
9959,21.0,4.0,110.0,72510.0,47900.0,87.0,479.0,151.37787056367432,6.889352818371608,33.0,59.0
9960,21.0,4.0,111.0,58620.0,45800.0,87.0,458.0,127.99126637554585,6.5502183406113526,30.0,60.0
9961,21.0,4.0,112.0,57310.0,40900.0,87.0,409.0,140.12224938875306,7.579462102689487,31.0,61.0
9962,21.0,4.0,113.0,44770.0,35200.0,87.0,352.0,127.1875,7.386363636363638,26.0,62.0
9963,21.0,4.0,114.0,44310.0,32200.0,87.0,322.0,137.6086956521739,7.763975155279502,25.0,63.0
9964,21.0,4.0,115.0,33280.0,25200.0,87.0,252.0,132.06349206349205,7.5396825396825395,19.0,64.0
9965,21.0,4.0,116.0,31810.0,25600.0,87.0,256.0,124.2578125,7.421875,19.0,65.0
9966,21.0,4.0,117.0,33880.0,24900.0,87.0,249.0,136.06425702811242,8.032128514056225,20.0,66.0
10044,21.0,5.0,96.0,184880.0,166800.0,87.0,1668.0,110.83932853717027,3.7170263788968825,62.0,45.0
10045,21.0,5.0,97.0,181830.0,150900.0,87.0,1509.0,120.49701789264414,4.042412193505633,61.0,46.0
10046,21.0,5.0,98.0,168710.0,144300.0,87.0,1443.0,116.91614691614693,4.01940401940402,58.0,47.0
10047,21.0,5.0,99.0,166630.0,134700.0,87.0,1347.0,123.70452858203414,4.305864884929473,58.0,48.0
10048,21.0,5.0,100.0,156530.0,123000.0,87.0,1230.0,127.26016260162602,4.390243902439024,54.0,49.0
10049,21.0,5.0,101.0,154250.0,116900.0,87.0,1169.0,131.95038494439692,4.704875962360992,55.0,50.0
10050,21.0,5.0,102.0,145220.0,105700.0,87.0,1057.0,137.3888363292337,4.824976348155157,51.0,51.0
10051,21.0,5.0,103.0,124600.0,101700.0,87.0,1017.0,122.5172074729597,4.621435594886923,47.0,52.0
10052,21.0,5.0,104.0,114020.0,91300.0,87.0,913.0,124.88499452354871,5.038335158817087,46.0,53.0
10053,21.0,5.0,105.0,106100.0,84900.0,87.0,849.0,124.97055359246173,4.829210836277975,41.0,54.0
10054,21.0,5.0,106.0,89050.0,80400.0,87.0,804.0,110.75870646766168,4.726368159203981,38.0,55.0
10055,21.0,5.0,107.0,93090.0,74700.0,87.0,747.0,124.61847389558235,5.0870147255689435,38.0,56.0
10056,21.0,5.0,108.0,87060.0,66600.0,87.0,666.0,130.72072072072072,5.5555555555555545,37.0,57.0
10057,21.0,5.0,109.0,76310.0,63300.0,87.0,633.0,120.55292259083728,5.6872037914691935,36.0,58.0
10058,21.0,5.0,110.0,86440.0,59000.0,87.0,590.0,146.5084745762712,6.2711864406779645,37.0,59.0
10059,21.0,5.0,111.0,72740.0,56600.0,87.0,566.0,128.51590106007066,5.830388692579506,33.0,60.0
10060,21.0,5.0,112.0,63870.0,50400.0,87.0,504.0,126.7261904761905,6.547619047619048,33.0,61.0
10061,21.0,5.0,113.0,69180.0,47400.0,87.0,474.0,145.9493670886076,7.172995780590718,34.0,62.0
10062,21.0,5.0,114.0,56390.0,42800.0,87.0,428.0,131.75233644859813,7.4766355140186915,32.0,63.0
10063,21.0,5.0,115.0,56450.0,38100.0,87.0,381.0,148.16272965879264,7.874015748031495,30.0,64.0
10064,21.0,5.0,116.0,45950.0,37600.0,87.0,376.0,122.20744680851065,7.180851063829786,27.0,65.0
10065,21.0,5.0,117.0,51520.0,33300.0,87.0,333.0,154.71471471471472,8.708708708708707,29.0,66.0
10144,21.0,6.0,97.0,176280.0,151100.0,87.0,1511.0,116.66446062210457,3.9708802117802784,60.0,46.0
10145,21.0,6.0,98.0,174280.0,141400.0,87.0,1414.0,123.25318246110326,4.172560113154172,59.0,47.0
10146,21.0,6.0,99.0,162190.0,131600.0,87.0,1316.0,123.24468085106385,4.25531914893617,56.0,48.0
10147,21.0,6.0,100.0,162080.0,123100.0,87.0,1231.0,131.66531275385864,4.467912266450041,55.0,49.0
10148,21.0,6.0,101.0,152950.0,118200.0,87.0,1182.0,129.39932318104908,4.568527918781727,54.0,50.0
10149,21.0,6.0,102.0,140470.0,109500.0,87.0,1095.0,128.28310502283105,4.6575342465753415,51.0,51.0
10150,21.0,6.0,103.0,123580.0,104800.0,87.0,1048.0,117.91984732824429,4.484732824427481,47.0,52.0
10156,21.0,6.0,109.0,95040.0,71600.0,87.0,716.0,132.73743016759778,5.58659217877095,40.0,58.0
10157,21.0,6.0,110.0,86400.0,68900.0,87.0,689.0,125.39912917271408,5.370101596516691,37.0,59.0
10158,21.0,6.0,111.0,87020.0,63900.0,87.0,639.0,136.18153364632238,5.790297339593113,37.0,60.0
10159,21.0,6.0,112.0,74580.0,58100.0,87.0,581.0,128.3648881239243,5.851979345955249,34.0,61.0
10160,21.0,6.0,113.0,79890.0,57100.0,87.0,571.0,139.9124343257443,6.129597197898423,35.0,62.0
10161,21.0,6.0,114.0,78850.0,51000.0,87.0,510.0,154.60784313725492,6.666666666666668,34.0,63.0
10162,21.0,6.0,115.0,68290.0,47300.0,87.0,473.0,144.37632135306552,6.9767441860465125,33.0,64.0
10163,21.0,6.0,116.0,54400.0,44600.0,87.0,446.0,121.97309417040357,6.95067264573991,31.0,65.0
10164,21.0,6.0,117.0,60600.0,44700.0,87.0,447.0,135.5704697986577,6.935123042505594,31.0,66.0
10165,21.0,6.0,118.0,62830.0,39200.0,87.0,392.0,160.28061224489798,8.16326530612245,32.0,67.0
10166,21.0,6.0,119.0,44360.0,36500.0,87.0,365.0,121.53424657534245,7.123287671232878,26.0,68.0
10167,21.0,6.0,120.0,40780.0,32600.0,87.0,326.0,125.09202453987731,7.668711656441718,25.0,69.0
10241,21.0,7.0,95.0,177150.0,156500.0,87.0,1565.0,113.19488817891373,3.8338658146964857,60.0,44.0
10242,21.0,7.0,96.0,179510.0,152700.0,87.0,1527.0,117.55730189914864,3.994760969220694,61.0,45.0
10243,21.0,7.0,97.0,173960.0,147200.0,87.0,1472.0,118.17934782608695,4.076086956521738,60.0,46.0
10244,21.0,7.0,98.0,158600.0,139000.0,87.0,1390.0,114.10071942446044,4.028776978417266,56.0,47.0
10245,21.0,7.0,99.0,155570.0,129600.0,87.0,1296.0,120.03858024691358,4.320987654320987,56.0,48.0
10246,21.0,7.0,100.0,166620.0,122200.0,87.0,1222.0,136.35024549918163,4.664484451718495,57.0,49.0
10247,21.0,7.0,101.0,148550.0,116600.0,87.0,1166.0,127.40137221269295,4.545454545454546,53.0,50.0
10248,21.0,7.0,102.0,150590.0,109300.0,87.0,1093.0,137.77676120768527,4.84903934126258,53.0,51.0
10249,21.0,7.0,103.0,123580.0,104700.0,87.0,1047.0,118.03247373447948,4.48901623686724,47.0,52.0
10250,21.0,7.0,104.0,128320.0,99500.0,87.0,995.0,128.96482412060305,4.723618090452262,47.0,53.0
10251,21.0,7.0,105.0,127370.0,94600.0,87.0,946.0,134.64059196617336,4.545454545454546,43.0,54.0
10252,21.0,7.0,106.0,99430.0,88900.0,87.0,889.0,111.84476940382451,4.611923509561304,41.0,55.0
10253,21.0,7.0,107.0,120060.0,88900.0,87.0,889.0,135.05061867266593,5.286839145106861,47.0,56.0
10254,21.0,7.0,108.0,108970.0,78400.0,87.0,784.0,138.9923469387755,5.357142857142857,42.0,57.0
10255,21.0,7.0,109.0,101760.0,74500.0,87.0,745.0,136.59060402684565,5.6375838926174495,42.0,58.0
10256,21.0,7.0,110.0,92000.0,74500.0,87.0,745.0,123.48993288590604,5.100671140939597,38.0,59.0
10257,21.0,7.0,111.0,86960.0,68400.0,87.0,684.0,127.1345029239766,5.4093567251462,37.0,60.0
10263,21.0,7.0,117.0,73150.0,51400.0,87.0,514.0,142.3151750972763,6.420233463035019,33.0,66.0
10264,21.0,7.0,118.0,62440.0,47000.0,87.0,470.0,132.85106382978722,6.808510638297872,32.0,67.0
10265,21.0,7.0,119.0,52560.0,42600.0,87.0,426.0,123.38028169014083,7.042253521126762,30.0,68.0
10266,21.0,7.0,120.0,55620.0,42000.0,87.0,420.0,132.42857142857142,7.142857142857142,30.0,69.0
10267,21.0,7.0,121.0,48170.0,37400.0,87.0,374.0,128.79679144385028,7.4866310160427805,28.0,70.0
10339,21.0,8.0,94.0,177370.0,159200.0,87.0,1592.0,111.41331658291458,3.7688442211055273,60.0,43.0
10340,21.0,8.0,95.0,181830.0,155100.0,87.0,1551.0,117.23404255319151,3.932946486137976,61.0,44.0
10341,21.0,8.0,96.0,171600.0,150700.0,87.0,1507.0,113.86861313868613,3.915063039150631,59.0,45.0
10342,21.0,8.0,97.0,168800.0,139600.0,87.0,1396.0,120.91690544412607,4.226361031518625,59.0,46.0
