,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1540.0,11,4395,20.0,38.0,4189,13.0,40.0,4155,7.0,31.0,4180,1.0,20.0,4477,49.0,65.0,3726,12.0,29.0,1
,620.0,1,4155,7.0,31.0,3722,6.0,17.0,3224,56.0,50.0,4394,11.0,16.0,3964,5.0,39.0,4803,17.0,71.0,1
,360.0,2,4193,40.0,27.0,4046,44.0,54.0,3998,35.0,55.0,4121,65.0,64.0,4092,14.0,24.0,4485,48.0,35.0,1
,290.0,3,4288,34.0,52.0,3974,36.0,18.0,3898,2.0,11.0,4212,18.0,28.0,4287,42.0,43.0,4250,46.0,12.0,2
,260.0,4,4477,49.0,65.0,3804,60.0,56.0,4403,33.0,59.0,3851,26.0,32.0,4236,43.0,37.0,4749,9.0,67.0,4
,340.0,5,4189,13.0,40.0,3726,12.0,29.0,3964,5.0,39.0,4252,8.0,68.0,4632,61.0,73.0,4368,25.0,70.0,5
,3000.0,6,4046,44.0,54.0,4371,38.0,69.0,4544,30.0,44.0,4351,28.0,58.0,4522,51.0,41.0,4395,20.0,38.0,9
,320.0,8,4402,50.0,42.0,4212,18.0,28.0,3722,6.0,17.0,4287,42.0,43.0,3851,26.0,32.0,3224,56.0,50.0,16
,660.0,9,3789,45.0,51.0,4252,8.0,68.0,4250,46.0,12.0,4092,14.0,24.0,4551,27.0,15.0,4632,61.0,73.0,18
,2690.0,10,3726,12.0,29.0,3121,62.0,19.0,4236,43.0,37.0,4288,34.0,52.0,4368,25.0,70.0,4522,51.0,41.0,12
,5650.0,11,4544,30.0,44.0,4155,7.0,31.0,4477,49.0,65.0,3804,60.0,56.0,3898,2.0,11.0,2903,54.0,14.0,22
