,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13454,28.0,4.0,140.0,36420.0,14500.0,19.0,145.0,251.17241379310346,3.4482758620689653,5.0,89.0
13455,28.0,4.0,141.0,36420.0,14500.0,19.0,145.0,251.17241379310346,3.4482758620689653,5.0,90.0
13456,28.0,4.0,142.0,36420.0,13100.0,19.0,131.0,278.0152671755725,3.816793893129771,5.0,91.0
13457,28.0,4.0,143.0,36420.0,13100.0,19.0,131.0,278.0152671755725,3.816793893129771,5.0,92.0
13458,28.0,4.0,144.0,36420.0,12100.0,19.0,121.0,300.99173553719015,4.132231404958678,5.0,93.0
13459,28.0,4.0,145.0,36420.0,11400.0,19.0,114.0,319.4736842105263,4.385964912280701,5.0,94.0
13460,28.0,4.0,146.0,36420.0,11400.0,19.0,114.0,319.4736842105263,4.385964912280701,5.0,95.0
13461,28.0,4.0,147.0,36420.0,8800.0,19.0,88.0,413.8636363636364,5.6818181818181825,5.0,96.0
13545,28.0,5.0,132.0,40810.0,31000.0,19.0,310.0,131.64516129032256,1.935483870967742,6.0,81.0
13546,28.0,5.0,133.0,40810.0,27800.0,19.0,278.0,146.79856115107916,2.1582733812949644,6.0,82.0
13547,28.0,5.0,134.0,42210.0,31500.0,19.0,315.0,134.0,2.2222222222222223,7.0,83.0
13548,28.0,5.0,135.0,42210.0,31500.0,19.0,315.0,134.0,2.2222222222222223,7.0,84.0
13549,28.0,5.0,136.0,40810.0,26700.0,19.0,267.0,152.84644194756552,2.247191011235955,6.0,85.0
13550,28.0,5.0,137.0,36420.0,26200.0,19.0,262.0,139.00763358778624,1.9083969465648856,5.0,86.0
13551,28.0,5.0,138.0,36420.0,26200.0,19.0,262.0,139.00763358778624,1.9083969465648856,5.0,87.0
13552,28.0,5.0,139.0,36420.0,27400.0,19.0,274.0,132.9197080291971,1.8248175182481752,5.0,88.0
13553,28.0,5.0,140.0,36420.0,24500.0,19.0,245.0,148.6530612244898,2.0408163265306123,5.0,89.0
13554,28.0,5.0,141.0,36420.0,24500.0,19.0,245.0,148.6530612244898,2.0408163265306123,5.0,90.0
13555,28.0,5.0,142.0,36420.0,22000.0,19.0,220.0,165.54545454545456,2.272727272727273,5.0,91.0
13556,28.0,5.0,143.0,36420.0,22000.0,19.0,220.0,165.54545454545456,2.272727272727273,5.0,92.0
13557,28.0,5.0,144.0,36420.0,21200.0,19.0,212.0,171.7924528301887,2.358490566037736,5.0,93.0
13558,28.0,5.0,145.0,36420.0,17700.0,19.0,177.0,205.7627118644068,2.824858757062147,5.0,94.0
13559,28.0,5.0,146.0,36420.0,17700.0,19.0,177.0,205.7627118644068,2.824858757062147,5.0,95.0
13560,28.0,5.0,147.0,36420.0,16300.0,19.0,163.0,223.43558282208588,3.0674846625766867,5.0,96.0
13647,28.0,6.0,135.0,43830.0,37800.0,19.0,378.0,115.95238095238096,2.1164021164021163,8.0,84.0
13648,28.0,6.0,136.0,43830.0,36200.0,19.0,362.0,121.07734806629836,2.2099447513812147,8.0,85.0
13649,28.0,6.0,137.0,44980.0,31400.0,19.0,314.0,143.24840764331208,2.2292993630573252,7.0,86.0
