,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2018-04-30,9,11,3944,4174,3906,3349,2912,3936,810.0,28.0,62.0,32.0,59.0,69.0,20.0,17.0,73.0,67.0,70.0,47.0,57.0
,2018-04-30,2,12,3779,4259,4070,4498,3964,4553,770.0,54.0,14.0,33.0,23.0,63.0,25.0,14.0,61.0,27.0,65.0,11.0,75.0
,2018-05-01,5,1,4096,4315,4004,4374,4143,4919,860.0,76.0,17.0,41.0,46.0,40.0,34.0,53.0,71.0,68.0,52.0,29.0,40.0
,2018-05-01,2,2,4174,3906,3459,4842,4008,5011,280.0,32.0,59.0,69.0,20.0,24.0,76.0,61.0,48.0,51.0,24.0,26.0,69.0
,2018-05-01,42,3,4668,3214,3527,4000,3935,3794,650.0,55.0,32.0,50.0,51.0,49.0,64.0,13.0,72.0,15.0,11.0,56.0,37.0
,2018-05-01,48,4,3349,3777,3568,3804,4248,4271,51100.0,17.0,73.0,73.0,60.0,38.0,22.0,19.0,55.0,52.0,39.0,30.0,45.0
,2018-05-01,2,5,4171,4070,4498,3508,4374,4778,740.0,37.0,67.0,63.0,25.0,14.0,61.0,46.0,54.0,53.0,71.0,23.0,13.0
,2018-05-01,43,6,2912,4747,3944,3843,4000,3459,1230.0,67.0,70.0,22.0,18.0,28.0,62.0,57.0,30.0,13.0,21.0,24.0,76.0
,2018-05-01,2,7,4143,3975,3794,3779,4164,5011,1480.0,68.0,52.0,45.0,63.0,56.0,37.0,54.0,14.0,25.0,16.0,26.0,69.0
,2018-05-01,5,8,3501,3964,3936,4553,4919,4969,630.0,20.0,77.0,27.0,65.0,47.0,57.0,11.0,75.0,29.0,40.0,43.0,53.0
,2018-05-01,13,9,4259,3508,3935,4008,4241,3491,1170.0,33.0,23.0,46.0,54.0,15.0,11.0,51.0,24.0,36.0,31.0,65.0,74.0
,2018-05-01,6,10,3527,4171,4174,3777,4315,2912,750.0,49.0,64.0,37.0,67.0,32.0,59.0,73.0,60.0,41.0,46.0,67.0,70.0
,2018-05-01,14,11,3944,4096,3349,3568,4070,3975,2150.0,28.0,62.0,76.0,17.0,17.0,73.0,38.0,22.0,63.0,25.0,45.0,63.0
,2018-05-01,3,12,3779,4259,3501,4498,3843,3906,640.0,54.0,14.0,33.0,23.0,20.0,77.0,14.0,61.0,57.0,30.0,69.0,20.0
,2018-05-02,63,1,3777,3936,3964,4143,4004,5011,12430.0,73.0,60.0,47.0,57.0,27.0,65.0,68.0,52.0,40.0,34.0,26.0,69.0
,2018-05-02,81,2,3906,4248,3214,4668,3843,4969,3180.0,69.0,20.0,52.0,39.0,50.0,51.0,55.0,32.0,57.0,30.0,43.0,53.0
,2018-05-02,6,3,3501,3459,3794,4164,4553,4919,3760.0,20.0,77.0,24.0,76.0,56.0,37.0,25.0,16.0,11.0,75.0,29.0,40.0
,2018-05-02,17,4,4171,3935,4271,3804,4747,3568,1410.0,37.0,67.0,15.0,11.0,30.0,45.0,19.0,55.0,22.0,18.0,38.0,22.0
,2018-05-02,2,5,4096,2912,4315,3491,3964,4842,1050.0,76.0,17.0,67.0,70.0,41.0,46.0,65.0,74.0,27.0,65.0,61.0,48.0
,2018-05-02,3,6,4498,3975,4374,4008,4241,4668,550.0,14.0,61.0,45.0,63.0,53.0,71.0,51.0,24.0,36.0,31.0,55.0,32.0
,2018-05-02,1,7,4004,4164,4747,4919,4969,5011,330.0,40.0,34.0,25.0,16.0,22.0,18.0,29.0,40.0,43.0,53.0,26.0,69.0
,2018-05-02,7,8,3349,3804,3491,4248,3936,4778,1910.0,17.0,73.0,19.0,55.0,65.0,74.0,52.0,39.0,47.0,57.0,23.0,13.0
,2018-05-02,21,9,4241,4553,4000,3508,3214,4271,5300.0,36.0,31.0,11.0,75.0,13.0,21.0,46.0,54.0,50.0,51.0,30.0,45.0
,2018-05-02,7,10,3568,4315,4498,3906,3975,2912,900.0,38.0,22.0,41.0,46.0,14.0,61.0,69.0,20.0,45.0,63.0,67.0,70.0
