,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,640.0,5,3906,69.0,20.0,4271,30.0,45.0,3777,73.0,60.0,4004,40.0,34.0,4143,68.0,52.0,4842,61.0,48.0,6
,700.0,6,4747,22.0,18.0,4171,37.0,67.0,4668,55.0,32.0,3944,28.0,62.0,3214,50.0,51.0,4498,14.0,61.0,32
,1420.0,7,4553,11.0,75.0,3508,46.0,54.0,4096,76.0,17.0,3936,47.0,57.0,3527,49.0,64.0,4248,52.0,39.0,14
,9370.0,8,3935,15.0,11.0,3491,65.0,36.0,4143,68.0,52.0,3779,54.0,14.0,4000,13.0,72.0,4008,51.0,24.0,71
,860.0,9,4315,41.0,46.0,3964,27.0,65.0,2912,67.0,70.0,3501,20.0,77.0,4919,29.0,40.0,5011,26.0,69.0,9
,1070.0,10,3527,49.0,64.0,4174,32.0,59.0,4241,36.0,31.0,4374,53.0,71.0,3777,73.0,60.0,3459,24.0,76.0,2
,4090.0,11,3944,28.0,62.0,3804,19.0,55.0,3935,15.0,11.0,4070,63.0,25.0,3349,17.0,73.0,3843,57.0,30.0,8
,1220.0,12,3779,54.0,14.0,4259,33.0,23.0,3906,69.0,20.0,3975,45.0,63.0,4171,37.0,67.0,3568,38.0,22.0,2
,620.0,1,3777,73.0,60.0,4747,22.0,18.0,4668,55.0,32.0,4164,25.0,16.0,4969,43.0,53.0,4004,40.0,34.0,5
,10560.0,2,3843,57.0,30.0,3936,47.0,57.0,3935,15.0,11.0,4315,41.0,46.0,3508,46.0,54.0,3214,50.0,51.0,22
,410.0,3,4241,36.0,31.0,4553,11.0,75.0,4842,61.0,48.0,3527,49.0,64.0,4778,23.0,13.0,4143,68.0,52.0,9
,2410.0,4,4271,30.0,45.0,3491,65.0,36.0,3804,19.0,55.0,4171,37.0,67.0,3794,56.0,37.0,3501,20.0,77.0,19
,1280.0,5,3568,38.0,22.0,3964,27.0,65.0,3975,45.0,63.0,4374,53.0,71.0,4668,55.0,32.0,4008,51.0,24.0,10
,420.0,6,4248,52.0,39.0,2912,67.0,70.0,4164,25.0,16.0,4747,22.0,18.0,4919,29.0,40.0,5011,26.0,69.0,2
,13930.0,8,4778,23.0,13.0,4000,13.0,72.0,3459,24.0,76.0,3779,54.0,14.0,4004,40.0,34.0,3804,19.0,55.0,30
,1380.0,9,4171,37.0,67.0,4096,76.0,17.0,4315,41.0,46.0,4241,36.0,31.0,4271,30.0,45.0,3568,38.0,22.0,4
,810.0,11,3944,28.0,62.0,4174,32.0,59.0,3906,69.0,20.0,3349,17.0,73.0,2912,67.0,70.0,3936,47.0,57.0,9
,770.0,12,3779,54.0,14.0,4259,33.0,23.0,4070,63.0,25.0,4498,14.0,61.0,3964,27.0,65.0,4553,11.0,75.0,2
,860.0,1,4096,76.0,17.0,4315,41.0,46.0,4004,40.0,34.0,4374,53.0,71.0,4143,68.0,52.0,4919,29.0,40.0,5
,280.0,2,4174,32.0,59.0,3906,69.0,20.0,3459,24.0,76.0,4842,61.0,48.0,4008,51.0,24.0,5011,26.0,69.0,2
,650.0,3,4668,55.0,32.0,3214,50.0,51.0,3527,49.0,64.0,4000,13.0,72.0,3935,15.0,11.0,3794,56.0,37.0,42
,51100.0,4,3349,17.0,73.0,3777,73.0,60.0,3568,38.0,22.0,3804,19.0,55.0,4248,52.0,39.0,4271,30.0,45.0,48
,740.0,5,4171,37.0,67.0,4070,63.0,25.0,4498,14.0,61.0,3508,46.0,54.0,4374,53.0,71.0,4778,23.0,13.0,2
,1230.0,6,2912,67.0,70.0,4747,22.0,18.0,3944,28.0,62.0,3843,57.0,30.0,4000,13.0,21.0,3459,24.0,76.0,43
,1480.0,7,4143,68.0,52.0,3975,45.0,63.0,3794,56.0,37.0,3779,54.0,14.0,4164,25.0,16.0,5011,26.0,69.0,2
,630.0,8,3501,20.0,77.0,3964,27.0,65.0,3936,47.0,57.0,4553,11.0,75.0,4919,29.0,40.0,4969,43.0,53.0,5
,1170.0,9,4259,33.0,23.0,3508,46.0,54.0,3935,15.0,11.0,4008,51.0,24.0,4241,36.0,31.0,3491,65.0,74.0,13
,750.0,10,3527,49.0,64.0,4171,37.0,67.0,4174,32.0,59.0,3777,73.0,60.0,4315,41.0,46.0,2912,67.0,70.0,6
,2150.0,11,3944,28.0,62.0,4096,76.0,17.0,3349,17.0,73.0,3568,38.0,22.0,4070,63.0,25.0,3975,45.0,63.0,14
,640.0,12,3779,54.0,14.0,4259,33.0,23.0,3501,20.0,77.0,4498,14.0,61.0,3843,57.0,30.0,3906,69.0,20.0,3
,12430.0,1,3777,73.0,60.0,3936,47.0,57.0,3964,27.0,65.0,4143,68.0,52.0,4004,40.0,34.0,5011,26.0,69.0,63
,3180.0,2,3906,69.0,20.0,4248,52.0,39.0,3214,50.0,51.0,4668,55.0,32.0,3843,57.0,30.0,4969,43.0,53.0,81
,3760.0,3,3501,20.0,77.0,3459,24.0,76.0,3794,56.0,37.0,4164,25.0,16.0,4553,11.0,75.0,4919,29.0,40.0,6
,1410.0,4,4171,37.0,67.0,3935,15.0,11.0,4271,30.0,45.0,3804,19.0,55.0,4747,22.0,18.0,3568,38.0,22.0,17
,1050.0,5,4096,76.0,17.0,2912,67.0,70.0,4315,41.0,46.0,3491,65.0,74.0,3964,27.0,65.0,4842,61.0,48.0,2
,550.0,6,4498,14.0,61.0,3975,45.0,63.0,4374,53.0,71.0,4008,51.0,24.0,4241,36.0,31.0,4668,55.0,32.0,3
,330.0,7,4004,40.0,34.0,4164,25.0,16.0,4747,22.0,18.0,4919,29.0,40.0,4969,43.0,53.0,5011,26.0,69.0,1
,1910.0,8,3349,17.0,73.0,3804,19.0,55.0,3491,65.0,74.0,4248,52.0,39.0,3936,47.0,57.0,4778,23.0,13.0,7
,5300.0,9,4241,36.0,31.0,4553,11.0,75.0,4000,13.0,21.0,3508,46.0,54.0,3214,50.0,51.0,4271,30.0,45.0,21
,900.0,10,3568,38.0,22.0,4315,41.0,46.0,4498,14.0,61.0,3906,69.0,20.0,3975,45.0,63.0,2912,67.0,70.0,7
,3710.0,11,3843,57.0,30.0,3777,73.0,60.0,3349,17.0,73.0,4171,37.0,67.0,4096,76.0,17.0,3501,20.0,77.0,14
,1550.0,12,3779,54.0,14.0,3944,28.0,62.0,3527,49.0,64.0,4259,33.0,23.0,4174,32.0,59.0,4070,63.0,25.0,6
,6060.0,1,4523,19.0,68.0,4250,43.0,44.0,3025,64.0,49.0,4950,39.0,45.0,3261,16.0,64.0,4955,25.0,13.0,81
,1260.0,2,4336,62.0,69.0,4257,21.0,35.0,4855,59.0,51.0,3585,48.0,26.0,3607,54.0,33.0,5012,34.0,28.0,1
,3220.0,3,4094,44.0,12.0,4060,70.0,71.0,2907,37.0,72.0,4173,60.0,58.0,4908,63.0,19.0,3436,58.0,47.0,3
,1460.0,4,4239,41.0,56.0,4907,18.0,53.0,4402,56.0,41.0,3701,32.0,38.0,4632,53.0,11.0,3874,50.0,21.0,1
,320.0,5,4163,13.0,70.0,4497,68.0,27.0,3411,14.0,66.0,3928,33.0,57.0,4950,39.0,45.0,4942,12.0,23.0,2
,1830.0,6,2816,65.0,74.0,3300,22.0,43.0,3430,71.0,61.0,3607,54.0,33.0,4955,25.0,13.0,3919,36.0,15.0,28
,5360.0,7,2907,37.0,72.0,3585,48.0,26.0,3576,66.0,59.0,3261,16.0,64.0,4263,73.0,54.0,4495,11.0,77.0,72
,8210.0,8,3025,64.0,49.0,3701,32.0,38.0,4332,35.0,14.0,4932,29.0,36.0,4855,59.0,51.0,3352,75.0,50.0,15
,1080.0,9,3430,71.0,61.0,4523,19.0,68.0,4907,18.0,53.0,4060,70.0,71.0,3411,14.0,66.0,4148,31.0,29.0,1
,5040.0,10,4402,56.0,41.0,4908,63.0,19.0,4263,73.0,54.0,2816,65.0,74.0,3401,74.0,40.0,4257,21.0,35.0,10
,1770.0,11,4173,60.0,58.0,4163,13.0,70.0,4239,41.0,56.0,4495,11.0,77.0,4336,62.0,69.0,3300,22.0,43.0,18
