,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2015-05-01,2970.0,3,3432,50.0,32.0,3555,17.0,28.0,4659,52.0,88.0,3658,27.0,73.0,4427,34.0,82.0,4042,33.0,35.0,5
,2015-05-01,32720.0,4,4099,63.0,34.0,4039,26.0,10.0,4572,78.0,50.0,4462,32.0,37.0,3557,65.0,68.0,4184,38.0,60.0,76
,2015-05-01,8400.0,5,4651,24.0,83.0,3290,18.0,69.0,4389,53.0,87.0,4319,2.0,21.0,3493,3.0,25.0,4044,25.0,91.0,36
,2015-05-01,2240.0,6,3289,20.0,12.0,3801,15.0,86.0,4243,9.0,64.0,4289,19.0,19.0,4456,29.0,61.0,4534,1.0,79.0,3
,2015-05-01,3930.0,7,4422,57.0,18.0,4659,52.0,88.0,4384,23.0,11.0,3415,5.0,70.0,4599,68.0,24.0,4760,51.0,53.0,64
,2015-05-01,1340.0,8,4411,22.0,59.0,4082,6.0,92.0,3556,55.0,39.0,4325,13.0,84.0,4200,35.0,62.0,4427,34.0,82.0,8
,2015-05-01,1820.0,9,3555,17.0,28.0,3370,16.0,63.0,4653,11.0,20.0,4039,26.0,10.0,4489,28.0,22.0,4319,2.0,21.0,11
,2015-05-01,1560.0,10,3915,30.0,54.0,4289,19.0,19.0,4099,63.0,34.0,4578,10.0,75.0,4719,7.0,52.0,4389,53.0,87.0,14
,2015-05-01,2380.0,11,3290,18.0,69.0,3432,50.0,32.0,3607,4.0,72.0,4456,29.0,61.0,4184,38.0,60.0,4384,23.0,11.0,12
,2015-05-02,12550.0,1,4534,1.0,79.0,4760,51.0,53.0,4719,7.0,52.0,4639,8.0,55.0,4806,39.0,78.0,3658,27.0,73.0,78
,2015-05-02,3600.0,2,3801,15.0,86.0,4675,37.0,71.0,3370,16.0,63.0,2842,21.0,58.0,4578,10.0,75.0,4462,32.0,37.0,2
,2015-05-02,850.0,3,4653,11.0,20.0,3950,54.0,13.0,4325,13.0,84.0,3607,4.0,72.0,4651,24.0,83.0,4243,9.0,64.0,1
,2015-05-02,7530.0,4,4489,28.0,22.0,4184,38.0,60.0,4082,6.0,92.0,4599,68.0,24.0,4572,78.0,50.0,3493,3.0,25.0,58
,2015-05-02,5230.0,5,4289,19.0,19.0,3289,20.0,12.0,4397,36.0,93.0,3555,17.0,28.0,3658,27.0,73.0,4411,22.0,59.0,59
,2015-05-02,1120.0,6,4389,53.0,87.0,4456,29.0,61.0,4462,32.0,37.0,4422,57.0,18.0,3556,55.0,39.0,4719,7.0,52.0,3
,2015-05-02,1460.0,7,4325,13.0,84.0,4534,1.0,79.0,3432,50.0,32.0,3557,65.0,68.0,2842,21.0,58.0,4200,35.0,62.0,10
,2015-05-02,10990.0,8,3370,16.0,63.0,4042,33.0,35.0,4760,51.0,53.0,4099,63.0,34.0,4243,9.0,64.0,4572,78.0,50.0,34
,2015-05-02,6270.0,9,4044,25.0,91.0,4639,8.0,55.0,3801,15.0,86.0,4184,38.0,60.0,4411,22.0,59.0,4651,24.0,83.0,4
,2015-05-02,770.0,10,3415,5.0,70.0,3607,4.0,72.0,4489,28.0,22.0,3289,20.0,12.0,4422,57.0,18.0,4578,10.0,75.0,3
,2015-05-02,2830.0,11,4456,29.0,61.0,4397,36.0,93.0,4039,26.0,10.0,3915,30.0,54.0,3290,18.0,69.0,4659,52.0,88.0,11
,2015-05-02,840.0,12,3557,65.0,68.0,4384,23.0,11.0,4427,34.0,82.0,3556,55.0,39.0,4319,2.0,21.0,4099,63.0,34.0,6
,2015-05-03,17530.0,1,4200,35.0,62.0,4319,2.0,21.0,4599,68.0,24.0,3370,16.0,63.0,4806,39.0,78.0,4422,57.0,18.0,106
,2015-05-03,22970.0,2,4675,37.0,71.0,2842,21.0,58.0,3289,20.0,12.0,4651,24.0,83.0,4082,6.0,92.0,4039,26.0,10.0,48
